timestamp,iteration,elapsed_time,iteration_time
15:27:35.246879,657,7.847368,0.001344
15:27:35.259670,658,7.860159,0.001928
15:27:35.272233,659,7.872723,0.001987
15:27:35.284279,660,7.884768,0.001272
15:27:35.296215,661,7.896704,0.001314
15:27:35.308370,662,7.908859,0.001255
15:27:35.320337,663,7.920826,0.001373
15:27:35.332392,664,7.932882,0.001358
15:27:35.345002,665,7.945492,0.001657
15:27:35.356270,666,7.956759,0.000667
15:27:35.368633,667,7.969122,0.001693
15:27:35.381714,668,7.982203,0.001802
15:27:35.394556,669,7.995045,0.001903
15:27:35.407079,670,8.007569,0.001620
15:27:35.419174,671,8.019664,0.001258
15:27:35.431355,672,8.031845,0.001585
15:27:35.442678,673,8.043168,0.000721
15:27:35.453674,674,8.054163,0.000564
15:27:35.465059,675,8.065548,0.001008
15:27:35.477229,676,8.077718,0.001693
15:27:35.488666,677,8.089155,0.001030
15:27:35.500869,678,8.101358,0.001728
15:27:35.513278,679,8.113767,0.001804
15:27:35.526940,680,8.127429,0.001985
15:27:35.539778,681,8.140268,0.001891
15:27:35.552927,682,8.153417,0.002224
15:27:35.565392,683,8.165881,0.001719
15:27:35.576734,684,8.177223,0.000736
15:27:35.589024,685,8.189513,0.001575
15:27:35.602473,686,8.202962,0.001992
15:27:35.615514,687,8.216004,0.002353
15:27:35.628046,688,8.228535,0.001947
15:27:35.639453,689,8.239943,0.000761
15:27:35.650397,690,8.250886,0.000647
15:27:35.661536,691,8.262026,0.000733
15:27:35.672625,692,8.273114,0.000484
15:27:35.683540,693,8.284029,0.000546
15:27:35.694375,694,8.294865,0.000510
15:27:35.705326,695,8.305815,0.000633
15:27:35.715955,696,8.316445,0.000461
15:27:35.726644,697,8.327134,0.000521
15:27:35.737174,698,8.337664,0.000376
15:27:35.747741,699,8.348231,0.000403
15:27:35.758234,700,8.358724,0.000332
15:27:35.768712,701,8.369201,0.000302
15:27:35.779453,702,8.379943,0.000578
15:27:35.790262,703,8.390752,0.000565
15:27:35.801083,704,8.401572,0.000585
15:27:35.811882,705,8.412371,0.000573
15:27:35.823457,706,8.423947,0.001330
15:27:35.836070,707,8.436559,0.002060
15:27:35.848292,708,8.448781,0.001763
15:27:35.861372,709,8.461862,0.001902
15:27:35.873517,710,8.474007,0.001632
15:27:35.885945,711,8.486434,0.001972
15:27:35.898963,712,8.499453,0.001676
15:27:35.911735,713,8.512224,0.001996
15:27:35.922760,714,8.523249,0.000580
15:27:35.933707,715,8.534197,0.000506
15:27:35.946094,716,8.546584,0.001985
15:27:35.958517,717,8.559006,0.001925
15:27:35.971410,718,8.571899,0.001844
15:27:35.984136,719,8.584625,0.002037
15:27:35.996367,720,8.596857,0.001395
15:27:36.008325,721,8.608814,0.001216
15:27:36.020174,722,8.620663,0.001262
15:27:36.033462,723,8.633951,0.001943
15:27:36.046231,724,8.646721,0.002102
15:27:36.057447,725,8.657937,0.000534
15:27:36.068145,726,8.668634,0.000521
15:27:36.078810,727,8.679300,0.000485
15:27:36.089544,728,8.690033,0.000531
15:27:36.100498,729,8.700988,0.000480
15:27:36.111407,730,8.711896,0.000710
15:27:36.122170,731,8.722660,0.000573
15:27:36.133503,732,8.733993,0.000840
15:27:36.144754,733,8.745244,0.000940
15:27:36.155932,734,8.756422,0.000948
15:27:36.168309,735,8.768799,0.002140
15:27:36.180387,736,8.780877,0.001556
15:27:36.192693,737,8.793183,0.001311
15:27:36.204438,738,8.804928,0.001266
15:27:36.216154,739,8.816643,0.001287
15:27:36.227859,740,8.828348,0.001268
15:27:36.240076,741,8.840565,0.001806
15:27:36.251713,742,8.852202,0.001251
15:27:36.263847,743,8.864336,0.001751
15:27:36.276168,744,8.876657,0.001719
15:27:36.288790,745,8.889280,0.001832
15:27:36.301615,746,8.902105,0.001923
15:27:36.314335,747,8.914824,0.002018
15:27:36.327114,748,8.927603,0.001881
15:27:36.340495,749,8.940984,0.002115
15:27:36.353045,750,8.953535,0.001831
15:27:36.365739,751,8.966228,0.002084
15:27:36.378120,752,8.978610,0.001777
15:27:36.390642,753,8.991132,0.001827
15:27:36.403873,754,9.004363,0.001841
15:27:36.416069,755,9.016558,0.001385
15:27:36.428493,756,9.028983,0.001784
15:27:36.439760,757,9.040250,0.000725
15:27:36.450799,758,9.051289,0.000823
15:27:36.461867,759,9.062356,0.000873
15:27:36.473481,760,9.073971,0.001293
15:27:36.484596,761,9.085086,0.000848
15:27:36.495882,762,9.096372,0.000981
15:27:36.507813,763,9.108303,0.001713
15:27:36.520435,764,9.120924,0.001896
15:27:36.533152,765,9.133641,0.002255
15:27:36.545442,766,9.145931,0.001775
15:27:36.558172,767,9.158662,0.002102
15:27:36.570837,768,9.171327,0.001800
15:27:36.582170,769,9.182660,0.000769
15:27:36.593097,770,9.193587,0.000652
15:27:36.603909,771,9.204399,0.000548
15:27:36.615856,772,9.216346,0.001196
15:27:36.628020,773,9.228509,0.001543
15:27:36.639334,774,9.239824,0.000665
15:27:36.650141,775,9.250630,0.000588
15:27:36.661161,776,9.261651,0.000533
15:27:36.672257,777,9.272747,0.000523
15:27:36.683367,778,9.283856,0.000524
15:27:36.694549,779,9.295038,0.000634
15:27:36.705602,780,9.306092,0.000524
15:27:36.716592,781,9.317081,0.000543
15:27:36.727538,782,9.328027,0.000474
15:27:36.738449,783,9.338938,0.000369
15:27:36.749537,784,9.350027,0.000555
15:27:36.760744,785,9.361233,0.000560
15:27:36.771573,786,9.372062,0.000507
15:27:36.782548,787,9.383038,0.000624
15:27:36.794089,788,9.394578,0.000780
15:27:36.805098,789,9.405587,0.000581
15:27:36.816867,790,9.417356,0.001031
15:27:36.829181,791,9.429671,0.001852
15:27:36.842340,792,9.442830,0.001935
15:27:36.854945,793,9.455435,0.001909
15:27:36.866820,794,9.467309,0.001162
15:27:36.878844,795,9.479333,0.001389
15:27:36.891552,796,9.492042,0.002049
15:27:36.904145,797,9.504634,0.001906
15:27:36.916870,798,9.517359,0.002034
15:27:36.929442,799,9.529932,0.001861
15:27:36.941831,800,9.542320,0.001796
15:27:36.953739,801,9.554229,0.001270
15:27:36.965652,802,9.566142,0.001266
15:27:36.977616,803,9.578105,0.001284
15:27:36.989753,804,9.590242,0.001519
15:27:37.002032,805,9.602521,0.001758
15:27:37.014046,806,9.614536,0.001433
15:27:37.026441,807,9.626930,0.001817
15:27:37.039139,808,9.639628,0.001923
15:27:37.052367,809,9.652857,0.001926
15:27:37.065197,810,9.665687,0.001717
15:27:37.077528,811,9.678018,0.001359
15:27:37.089734,812,9.690223,0.001298
15:27:37.101886,813,9.702376,0.001229
15:27:37.113220,814,9.713710,0.000838
15:27:37.124902,815,9.725391,0.001375
15:27:37.136827,816,9.737317,0.001325
15:27:37.148714,817,9.749203,0.001226
15:27:37.161034,818,9.761523,0.001773
15:27:37.173707,819,9.774197,0.001803
15:27:37.185899,820,9.786389,0.001253
15:27:37.198189,821,9.798679,0.001664
15:27:37.210486,822,9.810976,0.001858
15:27:37.222814,823,9.823303,0.001948
15:27:37.235805,824,9.836295,0.001973
15:27:37.248702,825,9.849191,0.001803
15:27:37.260968,826,9.861458,0.001721
15:27:37.273571,827,9.874061,0.002137
15:27:37.286953,828,9.887443,0.002170
15:27:37.299221,829,9.899711,0.001688
15:27:37.311568,830,9.912058,0.001754
15:27:37.323504,831,9.923994,0.001406
15:27:37.335254,832,9.935744,0.001353
15:27:37.347759,833,9.948248,0.001826
15:27:37.359711,834,9.960201,0.001276
15:27:37.372451,835,9.972940,0.001944
15:27:37.385027,836,9.985517,0.001737
15:27:37.398020,837,9.998510,0.001903
15:27:37.410654,838,10.011143,0.001960
