ts_sec,rel_ms,current_mA
1757368487.938228,17609.162,0.060
1757368487.940295,17611.229,0.060
1757368487.942365,17613.299,0.060
1757368487.944436,17615.370,0.060
1757368487.946506,17617.439,0.060
1757368487.948572,17619.506,0.060
1757368487.950642,17621.575,0.060
1757368487.952711,17623.644,0.060
1757368487.954780,17625.713,0.060
1757368487.956846,17627.780,0.060
1757368487.958915,17629.848,0.060
1757368487.960984,17631.917,0.060
1757368487.963053,17633.986,0.060
1757368487.965123,17636.056,0.060
1757368487.967192,17638.125,0.060
1757368487.969260,17640.194,0.060
1757368487.971330,17642.264,0.060
1757368487.973400,17644.334,0.060
1757368487.975470,17646.403,0.060
1757368487.977540,17648.473,0.060
1757368487.979609,17650.543,0.060
1757368487.981678,17652.612,0.060
1757368487.983747,17654.681,0.060
1757368487.985817,17656.751,0.060
1757368487.987887,17658.820,0.060
1757368487.989956,17660.889,0.060
1757368487.992027,17662.961,0.060
1757368487.994097,17665.030,0.060
1757368487.996168,17667.101,0.060
1757368487.998237,17669.170,0.060
1757368488.000305,17671.238,0.060
1757368488.002373,17673.307,0.060
1757368488.004441,17675.375,0.060
1757368488.006510,17677.444,0.060
1757368488.008581,17679.514,0.060
1757368488.010650,17681.583,0.060
1757368488.012719,17683.652,0.060
1757368488.014787,17685.721,0.060
1757368488.016857,17687.791,0.060
1757368488.018927,17689.861,0.060
1757368488.020996,17691.930,0.060
1757368488.023065,17693.998,0.060
1757368488.025134,17696.068,0.060
1757368488.027204,17698.137,0.060
1757368488.029272,17700.206,0.060
1757368488.031341,17702.274,0.060
1757368488.033412,17704.345,0.060
1757368488.035482,17706.415,0.060
1757368488.037552,17708.485,0.060
1757368488.039621,17710.554,0.060
1757368488.041690,17712.624,0.060
1757368488.043760,17714.694,0.060
1757368488.045829,17716.763,0.060
1757368488.047899,17718.832,0.060
1757368488.049967,17720.901,0.060
1757368488.052022,17722.956,0.060
1757368488.054091,17725.024,0.060
1757368488.056160,17727.093,0.060
1757368488.058231,17729.164,0.060
1757368488.060298,17731.231,0.060
1757368488.062367,17733.300,0.060
1757368488.064436,17735.369,0.060
1757368488.066506,17737.439,0.060
1757368488.068573,17739.507,0.060
1757368488.070642,17741.576,0.060
1757368488.072711,17743.644,0.060
1757368488.074780,17745.714,0.060
1757368488.076849,17747.782,0.060
1757368488.078918,17749.852,0.060
1757368488.080987,17751.921,0.060
1757368488.083058,17753.991,0.060
1757368488.085126,17756.060,0.060
1757368488.087195,17758.129,0.060
1757368488.089264,17760.197,0.060
1757368488.091333,17762.267,0.060
1757368488.093406,17764.340,0.060
1757368488.095476,17766.409,0.060
1757368488.097544,17768.478,0.060
1757368488.099613,17770.547,0.060
1757368488.101682,17772.616,0.060
1757368488.103751,17774.685,0.060
1757368488.105820,17776.754,0.060
1757368488.107889,17778.823,0.060
1757368488.109959,17780.892,0.060
1757368488.112026,17782.959,0.060
1757368488.114096,17785.029,0.060
1757368488.116165,17787.099,0.060
1757368488.118234,17789.167,0.060
1757368488.120301,17791.234,0.060
1757368488.122370,17793.303,0.060
1757368488.124436,17795.370,0.060
1757368488.126505,17797.438,0.060
1757368488.128572,17799.505,0.060
1757368488.130642,17801.575,0.060
1757368488.132711,17803.644,0.060
1757368488.134780,17805.713,0.060
1757368488.136848,17807.782,0.060
1757368488.138917,17809.851,0.060
1757368488.140986,17811.919,0.060
1757368488.143054,17813.988,0.060
1757368488.145121,17816.054,0.060
1757368488.147190,17818.124,0.060
1757368488.149259,17820.193,0.060
1757368488.151329,17822.262,0.060
1757368488.153399,17824.333,0.060
1757368488.155469,17826.402,0.060
1757368488.157541,17828.474,0.060
1757368488.159611,17830.544,0.060
1757368488.161680,17832.614,0.060
1757368488.163749,17834.682,0.060
1757368488.165819,17836.753,0.060
1757368488.167889,17838.822,0.060
1757368488.169957,17840.891,0.060
1757368488.172020,17842.954,0.060
1757368488.174090,17845.023,0.060
1757368488.176158,17847.091,0.060
1757368488.178227,17849.160,0.060
1757368488.180294,17851.228,0.060
1757368488.182364,17853.297,0.060
1757368488.184432,17855.366,0.060
1757368488.186501,17857.435,0.060
1757368488.188569,17859.502,0.060
1757368488.190638,17861.571,0.060
1757368488.192706,17863.640,0.060
1757368488.194776,17865.709,0.060
1757368488.196843,17867.776,0.060
1757368488.198912,17869.845,0.060
1757368488.200982,17871.916,0.060
1757368488.203053,17873.986,0.060
1757368488.205121,17876.055,0.060
1757368488.207190,17878.124,0.060
1757368488.209259,17880.192,0.060
1757368488.211328,17882.261,0.060
1757368488.213399,17884.333,0.060
1757368488.215468,17886.402,0.060
1757368488.217538,17888.471,0.060
1757368488.219607,17890.541,0.060
1757368488.221676,17892.610,0.060
1757368488.223746,17894.679,0.060
1757368488.225815,17896.748,0.060
1757368488.227884,17898.817,0.060
1757368488.229953,17900.887,0.060
1757368488.232025,17902.958,0.060
1757368488.234094,17905.027,0.060
1757368488.236163,17907.096,0.060
1757368488.238232,17909.165,0.060
1757368488.240299,17911.232,0.060
1757368488.242367,17913.301,0.060
1757368488.244472,17915.405,0.060
1757368488.246555,17917.488,0.060
1757368488.248620,17919.553,0.060
1757368488.250678,17921.612,0.060
1757368488.252737,17923.670,0.060
1757368488.254794,17925.727,0.060
1757368488.256850,17927.784,0.060
1757368488.258909,17929.842,0.060
1757368488.260968,17931.902,0.060
1757368488.263027,17933.960,0.060
1757368488.265085,17936.018,0.060
1757368488.267145,17938.079,0.060
1757368488.269206,17940.140,0.060
1757368488.271266,17942.199,0.060
1757368488.273326,17944.259,0.060
1757368488.275398,17946.332,0.060
1757368488.277468,17948.401,0.060
1757368488.279531,17950.464,0.060
1757368488.281592,17952.526,0.060
1757368488.283659,17954.593,0.060
1757368488.285724,17956.657,0.060
1757368488.287791,17958.725,0.060
1757368488.289855,17960.788,0.060
1757368488.291921,17962.854,0.060
1757368488.293985,17964.918,0.060
1757368488.296111,17967.045,0.060
1757368488.298181,17969.115,0.060
1757368488.300248,17971.182,0.060
1757368488.302321,17973.254,0.060
1757368488.304388,17975.321,0.060
1757368488.306454,17977.388,0.060
1757368488.308526,17979.460,0.060
1757368488.310595,17981.529,0.060
1757368488.312660,17983.594,0.060
1757368488.314728,17985.662,0.060
1757368488.316798,17987.732,0.060
1757368488.318866,17989.800,0.060
1757368488.320935,17991.868,0.060
1757368488.323005,17993.939,0.060
1757368488.325075,17996.008,0.060
1757368488.327145,17998.078,0.060
1757368488.329216,18000.149,0.060
1757368488.331286,18002.219,0.060
1757368488.333357,18004.290,0.060
1757368488.335426,18006.359,0.060
1757368488.337494,18008.428,0.060
1757368488.339564,18010.498,0.060
1757368488.341634,18012.567,0.060
1757368488.343703,18014.637,0.060
1757368488.345773,18016.706,0.060
1757368488.347843,18018.776,0.060
1757368488.349911,18020.845,0.060
1757368488.351980,18022.914,0.060
1757368488.354050,18024.984,0.060
1757368488.356117,18027.051,0.060
1757368488.358187,18029.120,0.060
1757368488.360255,18031.188,0.060
1757368488.362324,18033.258,0.060
1757368488.364390,18035.324,0.060
1757368488.366459,18037.393,0.060
1757368488.368529,18039.462,0.060
1757368488.370598,18041.531,0.060
1757368488.372664,18043.598,0.060
1757368488.374734,18045.668,0.060
1757368488.376804,18047.738,0.060
1757368488.378873,18049.807,0.060
1757368488.380943,18051.876,0.060
1757368488.383012,18053.946,0.060
1757368488.385081,18056.014,0.060
1757368488.387150,18058.084,0.060
1757368488.389218,18060.152,0.060
1757368488.391288,18062.221,0.060
1757368488.393356,18064.290,0.060
1757368488.395426,18066.360,0.060
1757368488.397495,18068.429,0.060
1757368488.399565,18070.498,0.060
1757368488.401634,18072.567,0.060
1757368488.403704,18074.637,0.060
1757368488.405772,18076.706,0.060
1757368488.407842,18078.775,0.060
1757368488.409910,18080.844,0.060
1757368488.411980,18082.913,0.060
1757368488.414048,18084.982,0.060
1757368488.416114,18087.048,0.060
1757368488.418184,18089.117,0.060
1757368488.420250,18091.184,0.060
1757368488.422321,18093.254,0.060
1757368488.424388,18095.322,0.060
1757368488.426458,18097.392,0.060
1757368488.428525,18099.459,0.060
1757368488.430594,18101.528,0.060
1757368488.432663,18103.597,0.060
1757368488.434732,18105.665,0.060
1757368488.436801,18107.735,0.060
1757368488.438870,18109.804,0.060
1757368488.440943,18111.876,0.060
1757368488.443012,18113.945,0.060
1757368488.445080,18116.014,0.060
1757368488.447148,18118.082,0.060
1757368488.449216,18120.149,0.060
1757368488.451284,18122.218,0.060
1757368488.453353,18124.287,0.060
1757368488.455423,18126.356,0.060
1757368488.457492,18128.425,0.060
1757368488.459561,18130.495,0.060
1757368488.461631,18132.565,0.060
1757368488.463701,18134.634,0.060
1757368488.465770,18136.703,0.060
1757368488.467839,18138.772,0.060
1757368488.469907,18140.841,0.060
1757368488.471977,18142.911,0.060
1757368488.474047,18144.981,0.060
1757368488.476113,18147.047,0.060
1757368488.478183,18149.116,0.060
1757368488.480251,18151.185,0.060
1757368488.482320,18153.254,0.060
1757368488.484387,18155.321,0.060
1757368488.486457,18157.390,0.060
1757368488.488526,18159.459,0.060
1757368488.490594,18161.528,0.060
1757368488.492677,18163.611,0.060
1757368488.494747,18165.681,0.060
1757368488.496816,18167.750,0.060
1757368488.498886,18169.819,0.060
1757368488.500956,18171.890,0.060
1757368488.503026,18173.959,0.060
1757368488.505095,18176.028,0.060
1757368488.507164,18178.098,0.060
1757368488.509233,18180.166,0.060
1757368488.511302,18182.236,0.060
1757368488.513371,18184.304,0.060
1757368488.515438,18186.372,0.060
1757368488.517509,18188.443,0.060
1757368488.519579,18190.513,0.060
1757368488.521650,18192.583,0.060
1757368488.523719,18194.652,0.060
1757368488.525787,18196.721,0.060
1757368488.527856,18198.790,0.060
1757368488.529925,18200.858,0.060
1757368488.531994,18202.928,0.060
1757368488.534063,18204.997,0.060
1757368488.536130,18207.063,0.060
1757368488.538199,18209.132,0.060
1757368488.540268,18211.201,0.060
1757368488.542336,18213.270,0.060
1757368488.544405,18215.338,0.060
1757368488.546474,18217.408,0.060
1757368488.548542,18219.476,0.060
1757368488.550611,18221.545,0.060
1757368488.552678,18223.612,0.060
1757368488.554748,18225.681,0.060
1757368488.556816,18227.750,0.060
1757368488.558885,18229.819,0.060
1757368488.560953,18231.886,0.060
1757368488.563021,18233.955,0.060
1757368488.565091,18236.024,0.060
1757368488.567160,18238.094,0.060
1757368488.569229,18240.162,0.060
1757368488.571300,18242.233,0.060
1757368488.573369,18244.303,0.060
1757368488.575438,18246.372,0.060
1757368488.577508,18248.441,0.060
1757368488.579578,18250.511,0.060
1757368488.581646,18252.579,0.060
1757368488.583715,18254.648,0.060
1757368488.585784,18256.718,0.060
1757368488.587854,18258.787,0.060
1757368488.589923,18260.856,0.060
1757368488.591994,18262.928,0.060
1757368488.594066,18264.999,0.060
1757368488.596134,18267.067,0.060
1757368488.598204,18269.137,0.060
1757368488.600271,18271.204,0.060
1757368488.602340,18273.273,0.060
1757368488.604408,18275.341,0.060
1757368488.606476,18277.410,0.060
1757368488.608545,18279.478,0.060
1757368488.610614,18281.547,0.060
1757368488.612680,18283.614,0.060
1757368488.614749,18285.683,0.060
1757368488.616819,18287.753,0.060
1757368488.618888,18289.822,0.060
1757368488.620958,18291.891,0.060
1757368488.623027,18293.960,0.060
1757368488.625095,18296.029,0.060
1757368488.627164,18298.098,0.060
1757368488.629233,18300.167,0.060
1757368488.631302,18302.236,0.060
1757368488.633373,18304.306,0.060
1757368488.635442,18306.376,0.060
1757368488.637515,18308.448,0.060
1757368488.639584,18310.517,0.060
1757368488.641653,18312.586,0.060
1757368488.643722,18314.656,0.060
1757368488.645791,18316.724,0.060
1757368488.647865,18318.798,0.060
1757368488.649934,18320.868,0.060
1757368488.652017,18322.951,0.060
1757368488.654087,18325.020,0.060
1757368488.656154,18327.088,0.060
1757368488.658224,18329.158,0.060
1757368488.660294,18331.227,0.060
1757368488.662362,18333.296,0.060
1757368488.664431,18335.365,0.060
1757368488.666502,18337.436,0.060
1757368488.668571,18339.505,0.060
1757368488.670641,18341.574,0.060
1757368488.672707,18343.641,0.060
1757368488.674777,18345.710,0.060
1757368488.676846,18347.779,0.060
1757368488.678915,18349.849,0.060
1757368488.680983,18351.917,0.060
1757368488.683053,18353.987,0.060
1757368488.685123,18356.056,0.060
1757368488.687192,18358.125,0.060
1757368488.689260,18360.193,0.060
1757368488.691330,18362.263,0.060
1757368488.693401,18364.334,0.060
1757368488.695471,18366.404,0.060
1757368488.697542,18368.475,0.060
1757368488.699611,18370.545,0.060
1757368488.701680,18372.614,0.060
1757368488.703750,18374.683,0.060
1757368488.705819,18376.753,0.060
1757368488.707889,18378.822,0.060
1757368488.709958,18380.891,0.060
1757368488.712028,18382.961,0.060
1757368488.714097,18385.031,0.060
1757368488.716166,18387.100,0.060
1757368488.718236,18389.169,0.060
1757368488.720304,18391.237,0.060
1757368488.722373,18393.306,0.060
1757368488.724442,18395.375,0.060
1757368488.726512,18397.446,0.060
1757368488.728580,18399.513,0.060
1757368488.730650,18401.583,0.060
1757368488.732719,18403.653,0.060
1757368488.734789,18405.723,0.060
1757368488.736858,18407.792,0.060
1757368488.738927,18409.861,0.060
1757368488.741000,18411.933,0.060
1757368488.743070,18414.003,0.060
1757368488.745139,18416.072,0.060
1757368488.747208,18418.141,0.060
1757368488.749277,18420.210,0.060
1757368488.751347,18422.281,0.060
1757368488.753418,18424.351,0.060
1757368488.755487,18426.421,0.060
1757368488.757557,18428.490,0.060
1757368488.759626,18430.559,0.060
1757368488.761694,18432.628,0.060
1757368488.763763,18434.697,0.060
1757368488.765832,18436.766,0.060
1757368488.767903,18438.836,0.060
1757368488.769973,18440.906,0.060
1757368488.772019,18442.952,0.060
1757368488.774088,18445.022,0.060
1757368488.776157,18447.090,0.060
1757368488.778225,18449.159,0.060
1757368488.780292,18451.225,0.060
1757368488.782361,18453.294,0.060
1757368488.784429,18455.363,0.060
1757368488.786499,18457.432,0.060
1757368488.788568,18459.501,0.060
1757368488.790637,18461.571,0.060
1757368488.792706,18463.640,0.060
1757368488.794776,18465.709,0.060
1757368488.796844,18467.778,0.060
1757368488.798913,18469.847,0.060
1757368488.800983,18471.916,0.060
1757368488.803051,18473.985,0.060
1757368488.805120,18476.053,0.060
1757368488.807189,18478.122,0.060
1757368488.809258,18480.192,0.060
1757368488.811327,18482.261,0.060
1757368488.813396,18484.330,0.060
1757368488.815466,18486.399,0.060
1757368488.817536,18488.470,0.060
1757368488.819606,18490.539,0.060
1757368488.821676,18492.609,0.060
1757368488.823745,18494.678,0.060
1757368488.825814,18496.747,0.060
1757368488.827883,18498.817,0.060
1757368488.829954,18500.887,0.060
1757368488.832027,18502.961,0.060
1757368488.834097,18505.031,0.060
1757368488.836165,18507.099,0.060
1757368488.838234,18509.168,0.060
1757368488.840302,18511.235,0.060
1757368488.842371,18513.305,0.060
1757368488.844441,18515.374,0.060
1757368488.846510,18517.444,0.060
1757368488.848578,18519.511,0.060
1757368488.850647,18521.580,0.060
1757368488.852714,18523.648,0.060
1757368488.854783,18525.717,0.060
1757368488.856852,18527.785,0.060
1757368488.858921,18529.854,0.060
1757368488.860990,18531.924,0.060
1757368488.863060,18533.993,0.060
1757368488.865128,18536.062,0.060
1757368488.867197,18538.131,0.060
1757368488.869267,18540.200,0.060
1757368488.871336,18542.269,0.060
1757368488.873405,18544.338,0.060
1757368488.875473,18546.407,0.060
1757368488.877544,18548.478,0.060
1757368488.879614,18550.547,0.060
1757368488.881683,18552.616,0.060
1757368488.883752,18554.686,0.060
1757368488.885821,18556.754,0.060
1757368488.887890,18558.823,0.060
1757368488.889958,18560.891,0.060
1757368488.892022,18562.956,0.060
1757368488.894091,18565.024,0.060
1757368488.896160,18567.093,0.060
1757368488.898231,18569.165,0.060
1757368488.900299,18571.232,0.060
1757368488.902369,18573.302,0.060
1757368488.904438,18575.372,0.060
1757368488.906507,18577.440,0.060
1757368488.908576,18579.510,0.060
1757368488.910645,18581.578,0.060
1757368488.912714,18583.647,0.060
1757368488.914783,18585.717,0.060
1757368488.916853,18587.787,0.060
1757368488.918922,18589.856,0.060
1757368488.920992,18591.925,0.060
1757368488.923061,18593.994,0.060
1757368488.925130,18596.063,0.060
1757368488.927198,18598.131,0.060
1757368488.929267,18600.201,0.060
1757368488.931337,18602.270,0.060
1757368488.933407,18604.341,0.060
1757368488.935476,18606.410,0.060
1757368488.937546,18608.480,0.060
1757368488.939616,18610.549,0.060
1757368488.941686,18612.619,0.060
1757368488.943756,18614.690,0.060
1757368488.945826,18616.759,0.060
1757368488.947895,18618.828,0.060
1757368488.949964,18620.898,0.060
1757368488.952026,18622.959,0.060
1757368488.954095,18625.029,0.060
1757368488.956164,18627.098,0.060
1757368488.958233,18629.166,0.060
1757368488.960300,18631.234,0.060
1757368488.962369,18633.303,0.060
1757368488.964437,18635.370,0.060
1757368488.966506,18637.439,0.060
1757368488.968574,18639.507,0.060
1757368488.970644,18641.577,0.060
1757368488.972712,18643.646,0.060
1757368488.974782,18645.715,0.060
1757368488.976850,18647.783,0.060
1757368488.978919,18649.853,0.060
1757368488.980989,18651.922,0.060
1757368488.983057,18653.991,0.060
1757368488.985126,18656.059,0.060
1757368488.987195,18658.128,0.060
1757368488.989263,18660.197,0.060
1757368488.991332,18662.266,0.060
1757368488.993402,18664.335,0.060
1757368488.995471,18666.404,0.060
1757368488.997540,18668.473,0.060
1757368488.999610,18670.544,0.060
1757368489.001681,18672.614,0.060
1757368489.003750,18674.684,0.060
1757368489.005820,18676.753,0.060
1757368489.007888,18678.822,0.060
1757368489.009957,18680.891,0.060
1757368489.012024,18682.958,0.060
1757368489.014094,18685.027,0.060
1757368489.016164,18687.097,0.060
1757368489.018232,18689.166,0.060
1757368489.020299,18691.232,0.060
1757368489.022368,18693.301,0.060
1757368489.024437,18695.371,0.060
1757368489.026506,18697.440,0.060
1757368489.028574,18699.507,0.060
1757368489.030643,18701.576,0.060
1757368489.032711,18703.645,0.060
1757368489.034781,18705.715,0.060
1757368489.036850,18707.783,0.060
1757368489.038919,18709.852,0.060
1757368489.040987,18711.921,0.060
1757368489.043057,18713.991,0.060
1757368489.045126,18716.060,0.060
1757368489.047196,18718.130,0.060
1757368489.049264,18720.197,0.060
1757368489.051333,18722.267,0.060
1757368489.053403,18724.336,0.060
1757368489.055472,18726.406,0.060
1757368489.057542,18728.475,0.060
1757368489.059611,18730.545,0.060
1757368489.061680,18732.614,0.060
1757368489.063750,18734.684,0.060
1757368489.065819,18736.753,0.060
1757368489.067889,18738.823,0.060
1757368489.069958,18740.891,0.060
1757368489.072025,18742.959,0.060
1757368489.074093,18745.027,0.060
1757368489.076161,18747.095,0.060
1757368489.078231,18749.164,0.060
1757368489.080297,18751.231,0.060
1757368489.082368,18753.301,0.060
1757368489.084435,18755.368,0.060
1757368489.086505,18757.438,0.060
1757368489.088572,18759.505,0.060
1757368489.090641,18761.574,0.060
1757368489.092710,18763.644,0.060
1757368489.094779,18765.713,0.060
1757368489.096848,18767.781,0.060
1757368489.098917,18769.850,0.060
1757368489.100987,18771.920,0.060
1757368489.103055,18773.988,0.060
1757368489.105123,18776.057,0.060
1757368489.107192,18778.126,0.060
1757368489.109261,18780.195,0.060
1757368489.111330,18782.264,0.060
1757368489.113400,18784.333,0.060
1757368489.115469,18786.402,0.060
1757368489.117537,18788.471,0.060
1757368489.119607,18790.540,0.060
1757368489.121675,18792.609,0.060
1757368489.123745,18794.679,0.060
1757368489.125813,18796.747,0.060
1757368489.127883,18798.816,0.060
1757368489.129952,18800.886,0.060
1757368489.132023,18802.957,0.060
1757368489.134092,18805.026,0.060
1757368489.136162,18807.096,0.060
1757368489.138231,18809.165,0.060
1757368489.140299,18811.233,0.060
1757368489.142369,18813.302,0.060
1757368489.144436,18815.369,0.060
1757368489.146506,18817.439,0.060
1757368489.148575,18819.509,0.060
1757368489.150644,18821.577,0.060
1757368489.152716,18823.649,0.060
1757368489.154785,18825.718,0.060
1757368489.156853,18827.786,0.060
1757368489.158922,18829.855,0.060
1757368489.160990,18831.924,0.060
1757368489.163059,18833.993,0.060
1757368489.165128,18836.062,0.060
1757368489.167198,18838.131,0.060
1757368489.169266,18840.199,0.060
1757368489.171335,18842.268,0.060
1757368489.173404,18844.338,0.060
1757368489.175474,18846.407,0.060
1757368489.177542,18848.476,0.060
1757368489.179612,18850.545,0.060
1757368489.181681,18852.615,0.060
1757368489.183750,18854.684,0.060
1757368489.185819,18856.753,0.060
1757368489.187889,18858.822,0.060
1757368489.189958,18860.891,0.060
1757368489.192021,18862.954,0.060
1757368489.194090,18865.023,0.060
1757368489.196160,18867.094,0.060
1757368489.198229,18869.162,0.060
1757368489.200296,18871.229,0.060
1757368489.202366,18873.299,0.060
1757368489.204433,18875.367,0.060
1757368489.206502,18877.436,0.060
1757368489.208570,18879.503,0.060
1757368489.210639,18881.572,0.060
1757368489.212707,18883.641,0.060
1757368489.214776,18885.710,0.060
1757368489.216842,18887.776,0.060
1757368489.218914,18889.847,0.060
1757368489.220983,18891.917,0.060
1757368489.223052,18893.985,0.060
1757368489.225122,18896.056,0.060
1757368489.227191,18898.125,0.060
1757368489.229260,18900.194,0.060
1757368489.231330,18902.264,0.060
1757368489.233400,18904.333,0.060
1757368489.235470,18906.403,0.060
1757368489.237542,18908.475,0.060
1757368489.239611,18910.545,0.060
1757368489.241680,18912.613,0.060
1757368489.243749,18914.683,0.060
1757368489.245819,18916.752,0.060
1757368489.248196,18919.129,0.060
1757368489.250267,18921.201,0.060
1757368489.252338,18923.272,0.060
1757368489.254398,18925.331,0.060
1757368489.256456,18927.389,0.060
1757368489.258513,18929.446,0.060
1757368489.260570,18931.504,0.060
1757368489.262628,18933.562,0.060
1757368489.264686,18935.620,0.060
1757368489.266745,18937.678,0.060
1757368489.268803,18939.737,0.060
1757368489.270862,18941.795,0.060
1757368489.272920,18943.854,0.060
1757368489.274980,18945.914,0.060
1757368489.277040,18947.974,0.060
1757368489.279100,18950.034,0.060
1757368489.281160,18952.093,0.060
1757368489.283223,18954.157,0.060
1757368489.285287,18956.220,0.060
1757368489.287349,18958.282,0.060
1757368489.289410,18960.344,0.060
1757368489.291471,18962.405,0.060
1757368489.293533,18964.467,0.060
1757368489.295596,18966.529,0.060
1757368489.297657,18968.591,0.060
1757368489.299720,18970.654,0.060
1757368489.301786,18972.719,0.060
1757368489.303852,18974.785,0.060
1757368489.305919,18976.852,0.060
1757368489.307987,18978.920,0.060
1757368489.310054,18980.988,0.060
1757368489.312121,18983.055,0.060
1757368489.314191,18985.124,0.060
1757368489.316261,18987.195,0.060
1757368489.318329,18989.263,0.060
1757368489.320397,18991.330,0.060
1757368489.322465,18993.398,0.060
1757368489.324533,18995.466,0.060
1757368489.326602,18997.535,0.060
1757368489.328671,18999.604,0.060
1757368489.330741,19001.674,0.060
1757368489.332812,19003.745,0.060
1757368489.334881,19005.814,0.060
1757368489.336949,19007.882,0.060
1757368489.339017,19009.950,0.060
1757368489.341086,19012.020,0.060
1757368489.343156,19014.089,0.060
1757368489.345224,19016.158,0.060
1757368489.347293,19018.226,0.060
1757368489.349386,19020.319,0.060
1757368489.351455,19022.388,0.060
1757368489.353532,19024.465,0.060
1757368489.355601,19026.534,0.060
1757368489.357669,19028.602,0.060
1757368489.359738,19030.671,0.060
1757368489.361806,19032.740,0.060
1757368489.363876,19034.810,0.060
1757368489.365945,19036.878,0.060
1757368489.368028,19038.961,0.060
1757368489.370096,19041.030,0.060
1757368489.372164,19043.097,0.060
1757368489.374232,19045.166,0.060
1757368489.376299,19047.232,0.060
1757368489.378368,19049.301,0.060
1757368489.380435,19051.368,0.060
1757368489.382504,19053.438,0.060
1757368489.384573,19055.506,0.060
1757368489.386641,19057.575,0.060
1757368489.388711,19059.645,0.060
1757368489.390780,19061.714,0.060
1757368489.392848,19063.781,0.060
1757368489.394920,19065.854,0.060
1757368489.396989,19067.922,0.060
1757368489.399058,19069.992,0.060
1757368489.401127,19072.060,0.060
1757368489.403196,19074.129,0.060
1757368489.405265,19076.198,0.060
1757368489.407333,19078.267,0.060
1757368489.409404,19080.338,0.060
1757368489.411474,19082.408,0.060
1757368489.413542,19084.476,0.060
1757368489.415612,19086.545,0.060
1757368489.417680,19088.614,0.060
1757368489.419749,19090.683,0.060
1757368489.421817,19092.751,0.060
1757368489.423887,19094.820,0.060
1757368489.425955,19096.889,0.060
1757368489.428025,19098.959,0.060
1757368489.430094,19101.028,0.060
1757368489.432163,19103.096,0.060
1757368489.434231,19105.164,0.060
1757368489.436297,19107.231,0.060
1757368489.438367,19109.300,0.060
1757368489.440434,19111.367,0.060
1757368489.442505,19113.439,0.060
1757368489.444574,19115.508,0.060
1757368489.446643,19117.577,0.060
1757368489.448714,19119.647,0.060
1757368489.450783,19121.716,0.060
1757368489.452849,19123.783,0.060
1757368489.454919,19125.852,0.060
1757368489.456987,19127.921,0.060
1757368489.459056,19129.989,0.060
1757368489.461124,19132.058,0.060
1757368489.463192,19134.126,0.060
1757368489.465261,19136.195,0.060
1757368489.467331,19138.264,0.060
1757368489.469399,19140.332,0.060
1757368489.471468,19142.402,0.060
1757368489.473539,19144.472,0.060
1757368489.475608,19146.541,0.060
1757368489.477676,19148.609,0.060
1757368489.479745,19150.679,0.060
1757368489.481814,19152.748,0.060
1757368489.483884,19154.818,0.060
1757368489.485955,19156.888,0.060
1757368489.488022,19158.956,0.060
1757368489.490090,19161.024,0.060
1757368489.492159,19163.092,0.060
1757368489.494228,19165.161,0.060
1757368489.496295,19167.228,0.060
1757368489.498364,19169.298,0.060
1757368489.500434,19171.367,0.060
1757368489.502507,19173.441,0.060
1757368489.504575,19175.508,0.060
1757368489.506644,19177.578,0.060
1757368489.508713,19179.646,0.060
1757368489.510782,19181.715,0.060
1757368489.512850,19183.784,0.060
1757368489.514920,19185.853,0.060
1757368489.516989,19187.922,0.060
1757368489.519057,19189.990,0.060
1757368489.521125,19192.058,0.060
1757368489.523193,19194.127,0.060
1757368489.525262,19196.196,0.060
1757368489.527331,19198.265,0.060
1757368489.529401,19200.335,0.060
1757368489.531470,19202.404,0.060
1757368489.533539,19204.472,0.060
1757368489.535607,19206.541,0.060
1757368489.537683,19208.616,0.060
1757368489.539755,19210.688,0.060
1757368489.541826,19212.759,0.060
1757368489.543900,19214.834,0.060
1757368489.545970,19216.903,0.060
1757368489.548029,19218.962,0.060
1757368489.550098,19221.032,0.060
1757368489.552167,19223.100,0.060
1757368489.554237,19225.171,0.060
1757368489.556304,19227.238,0.060
1757368489.558374,19229.307,0.060
1757368489.560443,19231.376,0.060
1757368489.562511,19233.445,0.060
1757368489.564579,19235.512,0.060
1757368489.566648,19237.582,0.060
1757368489.568720,19239.653,0.060
1757368489.570789,19241.723,0.060
1757368489.572859,19243.792,0.060
1757368489.574928,19245.862,0.060
1757368489.576996,19247.930,0.060
1757368489.579066,19249.999,0.060
1757368489.581134,19252.068,0.060
1757368489.583204,19254.137,0.060
1757368489.585272,19256.206,0.060
1757368489.587341,19258.274,0.060
1757368489.589410,19260.343,0.060
1757368489.591480,19262.413,0.060
1757368489.593548,19264.482,0.060
1757368489.595618,19266.551,0.060
1757368489.597687,19268.620,0.060
1757368489.599756,19270.689,0.060
1757368489.601826,19272.759,0.060
1757368489.603896,19274.829,0.060
1757368489.605964,19276.898,0.060
1757368489.608028,19278.962,0.060
1757368489.610097,19281.031,0.060
1757368489.612185,19283.118,0.060
1757368489.614260,19285.193,0.060
1757368489.616330,19287.264,0.060
1757368489.618401,19289.334,0.060
1757368489.620468,19291.402,0.060
1757368489.622538,19293.472,0.060
1757368489.624607,19295.540,0.060
1757368489.626676,19297.610,0.060
1757368489.628746,19299.679,0.060
1757368489.630814,19301.748,0.060
1757368489.632884,19303.817,0.060
1757368489.634953,19305.886,0.060
1757368489.637021,19307.954,0.060
